river_id,slug,local_name,qaulified_name,station_id,order
2005,mill-brook-herefordshire,Mill Brook,Mill Brook (Herefordshire),9421,1
2006,mill-brook-devon,Mill Brook,Mill Brook (Devon),9426,1
1313,mimmshall-brook,Mimmshall Brook,Mimmshall Brook,7176,1
1313,mimmshall-brook,Mimmshall Brook,Mimmshall Brook,7177,2
1314,mires-beck,Mires Beck,Mires Beck,8238,1
1315,monk-dyke,Monk Dyke,Monk Dyke,9383,1
1316,monks-brook,Monks Brook,Monks Brook,1051,1
1316,monks-brook,Monks Brook,Monks Brook,1058,2
1317,monksilver-stream,Monksilver Stream,Monksilver Stream,3086,1
1318,monktonmead-brook,Monktonmead Brook,Monktonmead Brook,9217,1
1318,monktonmead-brook,Monktonmead Brook,Monktonmead Brook,9209,2
1319,monnow,Monnow,Monnow,4015,1
1319,monnow,Monnow,Monnow,4049,2
1319,monnow,Monnow,Monnow,4024,3
1320,moors-burn,Moors Burn,Moors Burn,8274,1
1321,moors-river,Moors River,Moors River,3301,3
1321,moors-river,Moors River,Moors River,9398,2
1321,moors-river,Moors River,Moors River,9397,1
1322,mutton-brook,Mutton Brook,Mutton Brook,7281,1
1323,nailbourne,Nailbourne,Nailbourne,1131,1
1324,nazeing-brook,Nazeing Brook,Nazeing Brook,7360,1
1325,netherley-brook,Netherley Brook,Netherley Brook,5203,1
1326,nettleham-beck,Nettleham Beck,Nettleham Beck,9287,1
1327,new-cut,New Cut,New Cut,2095,1
1328,norbury-brook,Norbury Brook,Norbury Brook,7306,1
1329,north-drain,North Drain,North Drain,3053,1
1330,northmoor-main-drain,Northmoor Main Drain,Northmoor Main Drain,3415,1
1330,northmoor-main-drain,Northmoor Main Drain,Northmoor Main Drain,3061,2
1331,nunney-brook,Nunney Brook,Nunney Brook,3005,1
1332,oakenshaw-beck,Oakenshaw Beck,Oakenshaw Beck,8255,1
1333,oakington-brook,Oakington Brook,Oakington Brook,6295,1
1334,oakley-cross-beck,Oakley Cross Beck,Oakley Cross Beck,8155,1
1335,ogden-brook,Ogden Brook,Ogden Brook,5082,1
2007,oil-mill-beck,Oil Mill Beck,Oil Mill Beck,9403,1
1336,old-bedford-river,Old Bedford River,Old Bedford River,6252,1
1336,old-bedford-river,Old Bedford River,Old Bedford River,6261,2
1336,old-bedford-river,Old Bedford River,Old Bedford River,6245,3
1337,old-mill-stream,Old Mill Stream,Old Mill Stream,1130,1
1338,oldbury-naite-rhyne,Oldbury Naite Rhyne,Oldbury Naite Rhyne,9291,1
1339,ormesby-beck,Ormesby Beck,Ormesby Beck,8374,1
2019,otterton-brook,Otterton Brook,Otterton Brook,9433,1
1340,oulton-beck,Oulton Beck,Oulton Beck,8075,2
1340,oulton-beck,Oulton Beck,Oulton Beck,9400,1
1341,ouse-burn,Ouse Burn,Ouse Burn,8222,1
1341,ouse-burn,Ouse Burn,Ouse Burn,8085,2
1341,ouse-burn,Ouse Burn,Ouse Burn,8058,3
2020,ouse-dyke,Ouse Dyke,Ouse Dyke,9434,1
1342,ousemere-lode,Ousemere Lode,Ousemere Lode,6224,1
1343,oxlease-drain,Oxlease Drain,Oxlease Drain,9174,1
1344,par-river,Par River,Par River,3159,1
1344,par-river,Par River,Par River,3167,2
2032,parham-beck,Parham Beck,Parham Beck,9462,1
2033,pearl-brook,Pearl Brook,Pearl Brook,9446,1
1345,penberth-stream,Penberth Stream,Penberth Stream,3339,1
1346,pendle-water,Pendle Water,Pendle Water,5118,1
1346,pendle-water,Pendle Water,Pendle Water,5087,2
1346,pendle-water,Pendle Water,Pendle Water,5011,3
1347,pent-stream,Pent Stream,Pent Stream,9022,1
1348,perrancombe-stream,Perrancombe Stream,Perrancombe Stream,3175,1
1348,perrancombe-stream,Perrancombe Stream,Perrancombe Stream,3168,2
1348,perrancombe-stream,Perrancombe Stream,Perrancombe Stream,3391,3
1349,petersfield-stream,Petersfield Stream,Petersfield Stream,9234,1
1349,petersfield-stream,Petersfield Stream,Petersfield Stream,9233,2
1350,petty's-brook,Petty's Brook,Petty's Brook,7135,1
1351,pickering-beck,Pickering Beck,Pickering Beck,8126,1
1351,pickering-beck,Pickering Beck,Pickering Beck,9005,2
1351,pickering-beck,Pickering Beck,Pickering Beck,8161,3
1351,pickering-beck,Pickering Beck,Pickering Beck,8330,4
1352,picknall-brook,Picknall Brook,Picknall Brook,9104,1
1353,piddle-brook,Piddle Brook,Piddle Brook,2223,1
1354,pillhill-brook,Pillhill Brook,Pillhill Brook,9222,1
1355,pimlico-brook,Pimlico Brook,Pimlico Brook,5192,1
1356,pincey-brook,Pincey Brook,Pincey Brook,7352,1
1357,pishiobury-brook,Pishiobury Brook,Pishiobury Brook,7354,1
1358,pocklington-beck,Pocklington Beck,Pocklington Beck,8279,1
1359,pointon-lode,Pointon Lode,Pointon Lode,6222,1
1360,porter-brook,Porter Brook,Porter Brook,8339,1
1360,porter-brook,Porter Brook,Porter Brook,8340,2
1361,poyle-channel,Poyle Channel,Poyle Channel,7206,1
1362,poynton-brook,Poynton Brook,Poynton Brook,5201,1
1363,praze-stream,Praze Stream,Praze Stream,3158,1
1364,priorpot-beck,Priorpot Beck,Priorpot Beck,9340,1
1365,pyl-brook,Pyl Brook,Pyl Brook,7294,1
1365,pyl-brook,Pyl Brook,Pyl Brook,7295,2
1365,pyl-brook,Pyl Brook,Pyl Brook,7296,3
1366,pymmes-brook,Pymmes Brook,Pymmes Brook,7370,1
1366,pymmes-brook,Pymmes Brook,Pymmes Brook,7371,2
1366,pymmes-brook,Pymmes Brook,Pymmes Brook,7372,3
1367,quy-water,Quy Water,Quy Water,6272,1
1368,radlett-brook,Radlett Brook,Radlett Brook,7175,1
1368,radlett-brook,Radlett Brook,Radlett Brook,7006,2
1369,rags-brook,Rags Brook,Rags Brook,7359,1
1370,rattlesden-river,Rattlesden River,Rattlesden River,6091,1
1371,rea-brook,Rea Brook,Rea Brook,2013,1
1372,red-cornwall,Red,Red (Cornwall),3389,1
1373,red-hertfordshire,Red,Red (Hertfordshire),7181,1
1374,redhill-brook,Redhill Brook,Redhill Brook,7258,1
1375,ridings-brook,Ridings Brook,Ridings Brook,9107,1
1609,river-kym,River Kym,River Kym,6160,1
1377,rising-brook,Rising Brook,Rising Brook,9084,1
1378,river-adur,River Adur,River Adur,1006,1
1378,river-adur,River Adur,River Adur,1001,2
1378,river-adur,River Adur,River Adur,1032,3
1379,river-aire,River Aire,River Aire,8083,1
1379,river-aire,River Aire,River Aire,8189,2
1379,river-aire,River Aire,River Aire,8054,3
1379,river-aire,River Aire,River Aire,8112,4
1379,river-aire,River Aire,River Aire,8199,5
1379,river-aire,River Aire,River Aire,8345,6
1379,river-aire,River Aire,River Aire,8056,7
1379,river-aire,River Aire,River Aire,8346,8
1379,river-aire,River Aire,River Aire,9017,9
1379,river-aire,River Aire,River Aire,8120,10
1379,river-aire,River Aire,River Aire,8009,11
1379,river-aire,River Aire,River Aire,8061,12
1379,river-aire,River Aire,River Aire,9151,13
1379,river-aire,River Aire,River Aire,9152,14
1379,river-aire,River Aire,River Aire,8079,15
1379,river-aire,River Aire,River Aire,9310,16
1379,river-aire,River Aire,River Aire,9309,17
1379,river-aire,River Aire,River Aire,9311,18
1379,river-aire,River Aire,River Aire,8320,19
1379,river-aire,River Aire,River Aire,8042,20
1379,river-aire,River Aire,River Aire,9312,21
1379,river-aire,River Aire,River Aire,8077,22
1379,river-aire,River Aire,River Aire,8122,23
1379,river-aire,River Aire,River Aire,9042,24
1379,river-aire,River Aire,River Aire,8017,25
1379,river-aire,River Aire,River Aire,8350,26
1379,river-aire,River Aire,River Aire,8294,27
1379,river-aire,River Aire,River Aire,8041,28
1379,river-aire,River Aire,River Aire,8003,29
1380,river-alde,River Alde,River Alde,6085,1
1380,river-alde,River Alde,River Alde,6298,2
1380,river-alde,River Alde,River Alde,6296,3
1382,river-allen-cornwall-north,River Allen,River Allen (Cornwall North),3145,1
1383,river-allen-cornwall-south,River Allen,River Allen (Cornwall South),3171,1
1381,river-allen-dorset,River Allen,River Allen (Dorset),9007,1
1381,river-allen-dorset,River Allen,River Allen (Dorset),3299,2
1384,river-aller,River Aller,River Aller,3092,1
1385,river-alne,River Alne,River Alne,2083,1
1385,river-alne,River Alne,River Alne,2048,2
1386,river-alre,River Alre,River Alre,1053,1
1386,river-alre,River Alre,River Alre,9193,2
1387,river-alt,River Alt,River Alt,5078,1
1388,river-alver,River Alver,River Alver,9175,1
1389,river-amber,River Amber,River Amber,2120,1
1390,river-ancholme,River Ancholme,River Ancholme,6239,1
1390,river-ancholme,River Ancholme,River Ancholme,6241,2
1390,river-ancholme,River Ancholme,River Ancholme,6016,3
1391,river-anker,River Anker,River Anker,9064,1
1391,river-anker,River Anker,River Anker,9063,2
1391,river-anker,River Anker,River Anker,2112,3
1392,river-ant,River Ant,River Ant,6216,1
1393,river-anton,River Anton,River Anton,9169,1
1393,river-anton,River Anton,River Anton,9198,2
1393,river-anton,River Anton,River Anton,9199,3
1394,river-arrow-herefordshire,River Arrow,River Arrow (Herefordshire),4020,1
1394,river-arrow-herefordshire,River Arrow,River Arrow (Herefordshire),4035,2
1394,river-arrow-herefordshire,River Arrow,River Arrow (Herefordshire),2195,3
1395,river-arrow-warwickshire,River Arrow,River Arrow (Warwickshire),2047,1
1395,river-arrow-warwickshire,River Arrow,River Arrow (Warwickshire),2052,2
1396,river-arun,River Arun,River Arun,9243,1
1396,river-arun,River Arun,River Arun,1165,2
1396,river-arun,River Arun,River Arun,1168,3
1396,river-arun,River Arun,River Arun,1014,4
1396,river-arun,River Arun,River Arun,1017,5
1396,river-arun,River Arun,River Arun,9245,6
1396,river-arun,River Arun,River Arun,1011,7
1396,river-arun,River Arun,River Arun,9248,8
1396,river-arun,River Arun,River Arun,1162,9
1397,river-ash-hertfordshire,River Ash,River Ash (Hertfordshire),7345,1
1397,river-ash-hertfordshire,River Ash,River Ash (Hertfordshire),7346,2
1397,river-ash-hertfordshire,River Ash,River Ash (Hertfordshire),7347,3
1398,river-ash-middlesex,River Ash,River Ash (Middlesex),7247,1
1398,river-ash-middlesex,River Ash,River Ash (Middlesex),7248,2
1399,river-ashburn,River Ashburn,River Ashburn,3221,1
1399,river-ashburn,River Ashburn,River Ashburn,3222,2
1400,river-asker,River Asker,River Asker,3290,1
1400,river-asker,River Asker,River Asker,3283,2
1404,river-avon-bristol,River Avon,River Avon (Bristol),3027,1
1404,river-avon-bristol,River Avon,River Avon (Bristol),3016,2
1404,river-avon-bristol,River Avon,River Avon (Bristol),3041,3
1404,river-avon-bristol,River Avon,River Avon (Bristol),3042,4
1404,river-avon-bristol,River Avon,River Avon (Bristol),3043,5
1404,river-avon-bristol,River Avon,River Avon (Bristol),3416,6
1404,river-avon-bristol,River Avon,River Avon (Bristol),3414,7
1404,river-avon-bristol,River Avon,River Avon (Bristol),3037,8
1404,river-avon-bristol,River Avon,River Avon (Bristol),3013,9
1404,river-avon-bristol,River Avon,River Avon (Bristol),3014,10
1405,river-avon-corsham,River Avon,River Avon (Corsham),9123,1
1403,river-avon-devon,River Avon,River Avon (Devon),3220,1
1403,river-avon-devon,River Avon,River Avon (Devon),3218,2
1401,river-avon-hampshire,River Avon,River Avon (Hampshire),3323,1
1401,river-avon-hampshire,River Avon,River Avon (Hampshire),3324,2
1401,river-avon-hampshire,River Avon,River Avon (Hampshire),3325,3
1401,river-avon-hampshire,River Avon,River Avon (Hampshire),3374,4
1401,river-avon-hampshire,River Avon,River Avon (Hampshire),3375,5
1401,river-avon-hampshire,River Avon,River Avon (Hampshire),3370,6
1401,river-avon-hampshire,River Avon,River Avon (Hampshire),3315,7
1401,river-avon-hampshire,River Avon,River Avon (Hampshire),3314,8
1401,river-avon-hampshire,River Avon,River Avon (Hampshire),3320,9
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),2042,1
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),2043,2
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),9072,3
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),2044,4
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),2046,5
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),2234,6
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),2002,7
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),2049,8
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),9025,9
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),2056,10
1402,river-avon-warwickshire,River Avon,River Avon (Warwickshire),2050,11
1407,river-axe-devon,River Axe,River Axe (Devon),3227,1
1407,river-axe-devon,River Axe,River Axe (Devon),3350,2
1407,river-axe-devon,River Axe,River Axe (Devon),3229,3
1407,river-axe-devon,River Axe,River Axe (Devon),3238,4
1406,river-axe-somerset,River Axe,River Axe (Somerset),3059,1
1408,river-bain,River Bain,River Bain,6063,1
1408,river-bain,River Bain,River Bain,6060,2
1408,river-bain,River Bain,River Bain,6041,3
1409,river-banwy,River Banwy,River Banwy,2062,1
1410,river-barle,River Barle,River Barle,3242,1
1410,river-barle,River Barle,River Barle,3257,2
1411,river-batherm,River Batherm,River Batherm,3345,1
1412,river-beal,River Beal,River Beal,5229,1
1412,river-beal,River Beal,River Beal,5134,2
1413,river-beam,River Beam,River Beam,7383,1
1414,river-beane,River Beane,River Beane,7337,1
1414,river-beane,River Beane,River Beane,7340,2
1414,river-beane,River Beane,River Beane,7339,3
1414,river-beane,River Beane,River Beane,7341,4
1415,river-beult,River Beult,River Beult,1086,1
1415,river-beult,River Beult,River Beult,1085,2
1416,river-bela,River Bela,River Bela,5163,1
1417,river-birket,River Birket,River Birket,5041,1
1417,river-birket,River Birket,River Birket,5053,2
1418,river-biss,River Biss,River Biss,3047,1
1418,river-biss,River Biss,River Biss,9121,1
1420,river-blackwater-essex,River Blackwater,River Blackwater (Essex),6142,1
1420,river-blackwater-essex,River Blackwater,River Blackwater (Essex),6143,2
1421,river-blackwater-loddon,River Blackwater,River Blackwater (Loddon),7150,6
1421,river-blackwater-loddon,River Blackwater,River Blackwater (Loddon),7149,5
1421,river-blackwater-loddon,River Blackwater,River Blackwater (Loddon),7143,4
1421,river-blackwater-loddon,River Blackwater,River Blackwater (Loddon),7142,3
1421,river-blackwater-loddon,River Blackwater,River Blackwater (Loddon),7140,2
1421,river-blackwater-loddon,River Blackwater,River Blackwater (Loddon),7137,1
1419,river-blackwater-new-forest,River Blackwate,River Blackwater (New Forest),9212,1
1422,river-blakewater,River Blakewater,River Blakewater,5064,1
1422,river-blakewater,River Blakewater,River Blakewater,9445,2
1423,river-blithe,River Blithe,River Blithe,9089,1
1423,river-blithe,River Blithe,River Blithe,9090,2
1423,river-blithe,River Blithe,River Blithe,9081,3
1424,river-blyth,River Blyth,River Blyth,8291,1
1424,river-blyth,River Blyth,River Blyth,8026,2
1425,river-blythe,River Blythe,River Blythe,2151,1
1425,river-blythe,River Blythe,River Blythe,2143,2
1426,river-bollin,River Bollin,River Bollin,5102,1
1426,river-bollin,River Bollin,River Bollin,5114,2
1426,river-bollin,River Bollin,River Bollin,5153,3
1426,river-bollin,River Bollin,River Bollin,5016,4
1000,river-bourne-addlestone,River Bourne,River Bourne (Addlestone),7224,1
1000,river-bourne-addlestone,River Bourne,River Bourne (Addlestone),7225,2
1103,river-bourne-chertsey,River Bourne,River Bourne (Chertsey),7219,3
1103,river-bourne-chertsey,River Bourne,River Bourne (Chertsey),7220,4
1103,river-bourne-chertsey,River Bourne,River Bourne (Chertsey),7217,1
1103,river-bourne-chertsey,River Bourne,River Bourne (Chertsey),7218,2
1428,river-bourne-kent,River Bourne,River Bourne (Kent),1073,1
1427,river-bourne-wiltshire,River Bourne,River Bourne (Wiltshire),3309,4
1427,river-bourne-wiltshire,River Bourne,River Bourne (Wiltshire),3311,1
1427,river-bourne-wiltshire,River Bourne,River Bourne (Wiltshire),3310,2
1427,river-bourne-wiltshire,River Bourne,River Bourne (Wiltshire),3319,3
1429,river-bovey,River Bovey,River Bovey,3225,1
1429,river-bovey,River Bovey,River Bovey,3207,2
2008,river-bovey-wifford-tributary,River Bovey Wifford Tributary,River Bovey Wifford Tributary,9420,1
1430,river-box,River Box,River Box,6080,1
1430,river-box,River Box,River Box,6081,2
1431,river-boyd,River Boyd,River Boyd,3021,1
1431,river-boyd,River Boyd,River Boyd,3039,2
1432,river-brain,River Brain,River Brain,6144,1
1433,river-brant,River Brant,River Brant,6053,1
1433,river-brant,River Brant,River Brant,6221,2
1434,river-brathay,River Brathay,River Brathay,5161,1
1435,river-bray,River Bray,River Bray,9339,1
1435,river-bray,River Bray,River Bray,3112,2
1436,river-brede,River Brede,River Brede,1127,1
1436,river-brede,River Brede,River Brede,1120,2
1437,river-brent,River Brent,River Brent,7282,1
1437,river-brent,River Brent,River Brent,7289,2
1437,river-brent,River Brent,River Brent,7290,3
1437,river-brent,River Brent,River Brent,7291,4
1437,river-brent,River Brent,River Brent,7007,5
1438,river-brett,River Brett,River Brett,6079,1
1438,river-brett,River Brett,River Brett,6082,2
1439,river-bride,River Bride,River Bride,3285,1
1440,river-brit,River Brit,River Brit,3281,1
1440,river-brit,River Brit,River Brit,3293,2
1440,river-brit,River Brit,River Brit,3294,3
1441,river-brock,River Brock,River Brock,5022,1
1441,river-brock,River Brock,River Brock,5120,2
1442,river-browney,River Browney,River Browney,8038,1
1443,river-brue,River Brue,River Brue,3056,1
1443,river-brue,River Brue,River Brue,3055,2
1443,river-brue,River Brue,River Brue,3057,3
1443,river-brue,River Brue,River Brue,3058,4
1444,river-brun,River Brun,River Brun,5224,1
1445,river-bulbourne,River Bulbourne,River Bulbourne,7186,1
1445,river-bulbourne,River Bulbourne,River Bulbourne,7187,2
1446,river-bull,River Bull,River Bull,1156,1
1446,river-bull,River Bull,River Bull,1154,2
1447,river-bure,River Bure,River Bure,6094,1
1447,river-bure,River Bure,River Bure,6099,2
1447,river-bure,River Bure,River Bure,6211,3
1447,river-bure,River Bure,River Bure,6215,4
1447,river-bure,River Bure,River Bure,6203,5
1447,river-bure,River Bure,River Bure,6202,6
1448,river-burn,River Burn,River Burn,6093,1
1449,river-dudwell,River Dudwell,River Dudwell,1122,1
1450,river-caen,River Caen,River Caen,3351,1
1450,river-caen,River Caen,River Caen,3346,2
1450,river-caen,River Caen,River Caen,3119,3
1451,river-cain,River Cain,River Cain,4261,1
1451,river-cain,River Cain,River Cain,4262,2
1453,river-calder-cumbria,River Calder,River Calder (Cumbria),5027,1
1454,river-calder-lancashire,River Calder,River Calder (Lancashire),5104,1
1454,river-calder-lancashire,River Calder,River Calder (Lancashire),5189,2
1454,river-calder-lancashire,River Calder,River Calder (Lancashire),5105,3
1454,river-calder-lancashire,River Calder,River Calder (Lancashire),5150,4
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8305,1
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8205,2
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),9318,3
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8343,4
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8097,5
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),9167,6
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8048,7
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),9031,8
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8191,9
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8298,10
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8073,11
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8032,12
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8096,13
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8124,14
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8066,15
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8100,16
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8209,17
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),9320,18
1452,river-calder-yorkshire,River Calder,River Calder (Yorkshire),8134,19
1455,river-caldew,River Caldew,River Caldew,5125,1
1455,river-caldew,River Caldew,River Caldew,5039,2
1455,river-caldew,River Caldew,River Caldew,5042,3
1455,river-caldew,River Caldew,River Caldew,5173,4
1456,river-cale,River Cale,River Cale,3298,1
1458,river-cam-cambridgeshire,River Cam,River Cam (Cambridgeshire),6189,1
1458,river-cam-cambridgeshire,River Cam,River Cam (Cambridgeshire),6190,2
1458,river-cam-cambridgeshire,River Cam,River Cam (Cambridgeshire),6192,3
1458,river-cam-cambridgeshire,River Cam,River Cam (Cambridgeshire),6193,4
1458,river-cam-cambridgeshire,River Cam,River Cam (Cambridgeshire),6198,5
1457,river-cam-severn,River Cam,River Cam (Severn),2074,1
1457,river-cam-severn,River Cam,River Cam (Severn),2077,2
1459,river-cam-somerset,River Cam,River Cam (Somerset),3078,1
1460,river-camel,River Camel,River Camel,3134,1
1460,river-camel,River Camel,River Camel,9303,2
1460,river-camel,River Camel,River Camel,9149,3
1460,river-camel,River Camel,River Camel,3153,4
1460,river-camel,River Camel,River Camel,3132,5
1461,river-can,River Can,River Can,6149,1
1462,river-char,River Char,River Char,3286,1
1463,river-chater,River Chater,River Chater,6034,1
1464,river-chelmer,River Chelmer,River Chelmer,6145,1
1464,river-chelmer,River Chelmer,River Chelmer,6146,2
1464,river-chelmer,River Chelmer,River Chelmer,6147,3
1465,river-chelt,River Chelt,River Chelt,2170,1
1465,river-chelt,River Chelt,River Chelt,2172,2
1465,river-chelt,River Chelt,River Chelt,2171,3
1465,river-chelt,River Chelt,River Chelt,2173,4
1465,river-chelt,River Chelt,River Chelt,2174,5
1466,river-cherwell,River Cherwell,River Cherwell,7058,1
1466,river-cherwell,River Cherwell,River Cherwell,7059,2
1466,river-cherwell,River Cherwell,River Cherwell,7060,3
1466,river-cherwell,River Cherwell,River Cherwell,7063,4
1466,river-cherwell,River Cherwell,River Cherwell,7064,5
1466,river-cherwell,River Cherwell,River Cherwell,7066,6
1466,river-cherwell,River Cherwell,River Cherwell,9082,7
1466,river-cherwell,River Cherwell,River Cherwell,7071,8
1466,river-cherwell,River Cherwell,River Cherwell,9119,9
1467,river-chess,River Chess,River Chess,7189,1
1467,river-chess,River Chess,River Chess,7190,2
1468,river-chew,River Chew,River Chew,3044,1
1469,river-churn,River Churn,River Churn,7015,1
1469,river-churn,River Churn,River Churn,7016,2
1469,river-churn,River Churn,River Churn,7017,3
1470,river-churnet,River Churnet,River Churnet,2154,1
1470,river-churnet,River Churnet,River Churnet,9073,2
1470,river-churnet,River Churnet,River Churnet,2127,3
1470,river-churnet,River Churnet,River Churnet,9074,4
1470,river-churnet,River Churnet,River Churnet,2153,5
1471,river-clyst,River Clyst,River Clyst,3249,1
1471,river-clyst,River Clyst,River Clyst,3355,2
1471,river-clyst,River Clyst,River Clyst,3250,3
2034,"river-clyst,-clyst-st-mary-tributary","River Clyst, Clyst St Mary Tributary","River Clyst, Clyst St Mary Tributary",9454,1
2034,"river-clyst,-clyst-st-mary-tributary","River Clyst, Clyst St Mary Tributary","River Clyst, Clyst St Mary Tributary",9455,2
1472,river-clywedog,River Clywedog,River Clywedog,2054,1
1473,river-cober,River Cober,River Cober,3392,1
1473,river-cober,River Cober,River Cober,3160,2
1473,river-cober,River Cober,River Cober,3338,3
1473,river-cober,River Cober,River Cober,3169,4
1474,river-cocker,River Cocker,River Cocker,5123,1
1474,river-cocker,River Cocker,River Cocker,5129,2
1474,river-cocker,River Cocker,River Cocker,5128,3
1475,river-cole-staffordshire,River Cole,River Cole (Staffordshire),2157,1
1475,river-cole-staffordshire,River Cole,River Cole (Staffordshire),2129,2
1475,river-cole-staffordshire,River Cole,River Cole (Staffordshire),9065,3
1476,river-cole-wiltshire,River Cole,River Cole (Wiltshire),7028,1
1476,river-cole-wiltshire,River Cole,River Cole (Wiltshire),7030,2
1476,river-cole-wiltshire,River Cole,River Cole (Wiltshire),7031,3
1477,river-coln,River Coln,River Coln,7025,1
1477,river-coln,River Coln,River Coln,7026,2
1477,river-coln,River Coln,River Coln,7406,3
1480,river-colne-essex,River Colne,River Colne (Essex),6138,1
1480,river-colne-essex,River Colne,River Colne (Essex),6139,2
1480,river-colne-essex,River Colne,River Colne (Essex),6140,3
1480,river-colne-essex,River Colne,River Colne (Essex),6003,4
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),7179,1
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),7184,2
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),9296,3
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),7192,4
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),7196,5
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),7198,6
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),9298,7
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),7200,8
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),9436,9
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),7207,10
1478,river-colne-hertfordshire,River Colne,River Colne (Hertfordshire),7211,11
1479,river-colne-yorkshire,River Colne,River Colne (Yorkshire),8258,1
1479,river-colne-yorkshire,River Colne,River Colne (Yorkshire),8317,2
1479,river-colne-yorkshire,River Colne,River Colne (Yorkshire),8105,3
1479,river-colne-yorkshire,River Colne,River Colne (Yorkshire),8053,4
1481,river-coly,River Coly,River Coly,3232,1
1482,river-conder,River Conder,River Conder,5054,1
1483,river-coquet,River Coquet,River Coquet,8008,1
1483,river-coquet,River Coquet,River Coquet,8173,2
1483,river-coquet,River Coquet,River Coquet,8143,3
1483,river-coquet,River Coquet,River Coquet,8369,4
1484,river-corve,River Corve,River Corve,2065,1
1485,river-crake,River Crake,River Crake,5165,1
1485,river-crake,River Crake,River Crake,5092,2
1486,river-crane,River Crane,River Crane,7276,1
1486,river-crane,River Crane,River Crane,7277,2
1487,river-cray,River Cray,River Cray,1037,1
1487,river-cray,River Cray,River Cray,1036,2
1488,river-creedy,River Creedy,River Creedy,3245,1
1488,river-creedy,River Creedy,River Creedy,3261,2
1489,river-crimple,River Crimple,River Crimple,8023,2
1489,river-crimple,River Crimple,River Crimple,9410,1
1490,river-croal,River Croal,River Croal,5049,1
1491,river-crouch,River Crouch,River Crouch,6129,1
1491,river-crouch,River Crouch,River Crouch,6127,2
1492,river-cuckmere,River Cuckmere,River Cuckmere,1153,1
1493,river-culm,River Culm,River Culm,3347,1
1493,river-culm,River Culm,River Culm,3259,2
1493,river-culm,River Culm,River Culm,9430,3
1493,river-culm,River Culm,River Culm,3247,4
1494,river-dane,River Dane,River Dane,5073,1
1494,river-dane,River Dane,River Dane,5036,2
1494,river-dane,River Dane,River Dane,5121,3
1495,river-darent,River Darent,River Darent,9300,1
1495,river-darent,River Darent,River Darent,9301,2
1495,river-darent,River Darent,River Darent,9136,3
1495,river-darent,River Darent,River Darent,1040,4
1495,river-darent,River Darent,River Darent,9137,5
1495,river-darent,River Darent,River Darent,1038,6
1496,river-dart,River Dart,River Dart,3216,1
1496,river-dart,River Dart,River Dart,3406,2
1496,river-dart,River Dart,River Dart,3363,3
1497,river-darwen,River Darwen,River Darwen,9463,1
1497,river-darwen,River Darwen,River Darwen,5061,2
1497,river-darwen,River Darwen,River Darwen,5048,3
1497,river-darwen,River Darwen,River Darwen,9448,3
1497,river-darwen,River Darwen,River Darwen,5015,4
1498,river-dearne,River Dearne,River Dearne,9329,1
1498,river-dearne,River Dearne,River Dearne,8240,2
1498,river-dearne,River Dearne,River Dearne,8062,3
1498,river-dearne,River Dearne,River Dearne,8015,4
